x,y,Cell type,CD4 intensity
230.0,681.25,Epithelium,0.615518
382.5,681.75,Epithelium,0.654235
414.25,683.5,Epithelium,0.393111
191.75,685.75,Epithelium,1.572886
423.25,681.5,Epithelium,0.529275
272.0,685.0,Epithelium,0.464258
372.5,682.75,Epithelium,0.61434
393.0,682.5,Epithelium,0.928453
258.5,687.5,Epithelium,0.626357
328.0,684.0,Epithelium,0.638797
212.25,686.25,Epithelium,0.492519
365.0,684.5,Epithelium,0.661476
451.5,685.0,Epithelium,0.549686
470.25,685.75,Epithelium,0.458624
239.25,685.75,Epithelium,0.45955
231.75,687.5,Epithelium,0.77596
425.5,685.75,Epithelium,0.5258
144.25,686.25,Epithelium,0.303469
247.75,684.0,Epithelium,0.540916
390.75,689.75,Epithelium,0.668209
429.5,689.0,Epithelium,0.546902
441.25,689.5,Epithelium,0.561864
359.75,688.25,Epithelium,0.518608
122.25,689.75,Epithelium,0.631772
207.25,687.75,Epithelium,0.510496
272.75,691.5,Epithelium,0.545704
243.0,691.5,Epithelium,0.669143
222.0,691.5,Epithelium,0.69647
459.0,689.75,Epithelium,0.475323
250.0,691.0,Epithelium,0.53334
381.25,690.5,Epithelium,0.693966
195.75,693.75,Epithelium,0.879424
474.0,691.0,Epithelium,0.519055
149.75,696.5,Epithelium,0.488813
310.5,693.5,Epithelium,0.439229
136.0,698.25,Epithelium,0.579853
352.75,694.5,Epithelium,0.324035
367.25,692.75,Epithelium,0.67304
206.75,697.75,Epithelium,0.713956
283.0,697.5,Epithelium,0.459506
301.75,694.5,Epithelium,0.456071
405.25,693.0,Epithelium,0.450842
463.75,695.0,Epithelium,0.67874
318.0,693.75,Epithelium,0.412372
233.0,697.0,Epithelium,1.095601
97.75,696.5,Epithelium,0.54824
127.0,697.75,Epithelium,0.465803
215.25,696.5,Epithelium,0.552045
378.75,697.25,Epithelium,0.631906
417.0,695.5,Epithelium,0.37319
435.75,696.75,Epithelium,0.530107
451.75,699.0,Epithelium,0.623664
473.5,699.75,Epithelium,0.54589
295.5,697.75,Epithelium,0.67251
262.5,698.5,Epithelium,0.780639
391.5,703.75,Epithelium,0.456177
105.75,699.5,Epithelium,0.358526
115.25,699.75,Epithelium,0.423984
246.0,700.5,Epithelium,0.841179
357.25,699.75,Epithelium,0.559301
409.25,702.75,Epithelium,0.357828
402.0,702.25,Epithelium,0.481078
315.0,702.75,Epithelium,0.385576
364.0,703.75,Epithelium,0.681611
225.0,703.75,Epithelium,0.934505
425.0,701.5,Epithelium,0.571755
418.0,703.25,Epithelium,0.385995
431.5,702.5,Epithelium,0.501339
264.25,706.75,Epithelium,0.9313
238.0,707.75,Epithelium,0.812252
257.25,704.0,Epithelium,0.734369
270.25,707.25,Epithelium,0.786484
374.5,705.5,Epithelium,0.413788
456.0,707.75,Epithelium,0.585269
203.5,704.5,Epithelium,0.672616
213.75,705.25,Epithelium,0.778107
441.25,707.75,Epithelium,0.805843
98.0,705.0,Epithelium,0.548141
380.75,706.75,Epithelium,0.514299
250.5,706.0,Epithelium,0.851559
368.75,708.75,Epithelium,0.453659
467.25,706.75,Epithelium,0.589389
199.25,710.0,Epithelium,0.612222
303.5,707.25,Epithelium,0.460369
318.0,709.5,Epithelium,0.528786
329.25,709.75,Epithelium,0.503787
258.25,711.75,Epithelium,0.746252
428.5,710.75,Epithelium,0.50245
251.25,712.0,Epithelium,0.980787
215.5,714.5,Epithelium,0.730163
405.5,715.0,Epithelium,0.514823
309.0,712.5,Epithelium,0.342372
377.75,717.25,Epithelium,0.71959
383.5,712.75,Epithelium,0.62695
392.75,717.0,Epithelium,0.508908
248.5,716.5,Epithelium,0.952301
227.75,717.0,Epithelium,0.698201
240.25,716.25,Epithelium,0.941516
295.25,716.5,Epithelium,0.322727
262.5,716.25,Epithelium,0.88287
305.5,718.75,Epithelium,0.346082
288.75,719.25,Epithelium,0.31581
454.5,717.5,Epithelium,0.89951
282.25,718.0,Epithelium,0.579277
429.5,717.5,Epithelium,0.556446
324.5,720.75,Epithelium,0.668984
315.75,720.25,Epithelium,0.560643
337.25,718.75,Epithelium,0.690665
415.5,722.75,Epithelium,0.269263
447.5,722.0,Epithelium,0.552314
200.75,721.25,Epithelium,0.512651
267.0,722.75,Epithelium,0.799743
209.25,721.75,Epithelium,0.641348
237.0,724.0,Epithelium,0.861942
436.75,723.25,Epithelium,0.802418
471.75,725.75,Epithelium,0.81608
213.25,727.0,Epithelium,0.599479
428.75,725.5,Epithelium,0.441488
200.0,731.75,Epithelium,0.50149
187.75,727.25,Epithelium,0.359003
283.0,728.75,Epithelium,0.727027
335.0,727.25,Epithelium,0.653813
387.75,730.5,Epithelium,0.694064
324.25,729.5,Epithelium,0.615329
268.25,731.0,Epithelium,0.635727
316.0,733.75,Epithelium,0.532802
247.25,731.5,Epithelium,0.842111
435.5,731.75,Epithelium,0.579239
221.25,731.75,Epithelium,0.753515
287.25,732.5,Epithelium,0.845291
229.75,730.5,Epithelium,0.984328
238.75,735.5,Epithelium,0.858816
301.25,733.5,Epithelium,0.340304
203.25,736.75,Epithelium,0.459342
428.75,733.5,Epithelium,0.544421
210.5,736.75,Epithelium,0.469608
335.75,736.0,Epithelium,0.593969
228.0,738.5,Epithelium,0.78751
414.0,739.75,Epithelium,0.509124
324.0,739.5,Epithelium,0.559892
276.75,740.0,Epithelium,0.770671
429.0,740.25,Epithelium,0.563482
304.0,740.0,Epithelium,0.273203
194.25,740.25,Epithelium,0.59558
285.5,744.5,Epithelium,0.433738
446.75,745.5,Epithelium,0.455626
263.75,745.25,Epithelium,0.723799
237.0,751.75,Epithelium,1.057121
433.5,747.5,Epithelium,0.680932
317.25,748.0,Epithelium,0.360616
418.25,747.0,Epithelium,0.516864
191.75,748.25,Epithelium,0.692121
228.5,747.5,Epithelium,0.823598
248.25,751.0,Epithelium,0.816969
424.5,748.25,Epithelium,0.566105
411.75,749.75,Epithelium,0.595777
278.25,751.0,Epithelium,0.731545
221.0,750.25,Epithelium,0.880097
401.75,751.5,Epithelium,0.36945
183.75,751.5,Epithelium,0.389419
190.25,755.0,Epithelium,0.499681
197.5,753.0,Epithelium,0.555835
306.0,755.0,Epithelium,0.507707
285.25,756.25,Epithelium,0.391246
419.75,755.0,Epithelium,0.617008
439.0,753.0,Epithelium,0.725108
451.5,756.75,Epithelium,0.373855
224.0,757.25,Epithelium,1.101939
294.25,754.75,Epithelium,0.349774
316.0,755.5,Epithelium,0.395478
408.0,756.0,Epithelium,0.566842
252.75,760.5,Epithelium,0.70893
362.5,760.0,Epithelium,0.720595
215.25,759.25,Epithelium,0.422034
197.25,759.25,Epithelium,0.393016
204.5,758.0,Epithelium,0.413638
276.25,759.5,Epithelium,0.661834
430.75,760.75,Epithelium,0.622405
443.75,764.0,Epithelium,0.602366
293.75,762.5,Epithelium,0.333767
422.25,762.5,Epithelium,0.976739
280.75,763.75,Epithelium,0.358389
411.75,765.0,Epithelium,0.912579
305.25,763.25,Epithelium,0.488721
264.5,765.0,Epithelium,0.729188
403.5,765.0,Epithelium,0.582091
202.5,766.0,Epithelium,0.269836
390.0,763.5,Epithelium,0.291552
468.25,765.25,Epithelium,1.486188
376.25,769.75,Epithelium,0.456579
287.0,769.0,Epithelium,0.330583
429.75,768.75,Epithelium,0.468447
302.5,768.75,Epithelium,0.436744
258.5,770.25,Epithelium,0.773955
391.5,770.5,Epithelium,0.629606
217.75,770.25,Epithelium,0.357739
226.5,770.5,Epithelium,0.535134
310.5,771.0,Epithelium,0.617035
422.5,770.5,Epithelium,0.474707
447.25,771.5,Epithelium,0.724357
453.75,772.5,Epithelium,0.67142
417.0,777.0,Epithelium,0.71159
464.75,773.75,Epithelium,0.985579
297.75,773.0,Epithelium,0.480228
437.0,775.25,Epithelium,0.59852
474.25,774.5,Epithelium,0.825606
268.5,775.75,Epithelium,1.092173
296.5,779.0,Epithelium,0.357913
453.25,781.75,Epithelium,0.613658
287.75,779.0,Epithelium,0.395938
257.75,781.5,Epithelium,1.160178
392.25,782.5,Epithelium,2.130717
445.75,781.5,Epithelium,0.525945
332.25,782.0,Epithelium,1.138574
304.0,785.75,Epithelium,0.506194
430.25,783.25,Epithelium,0.619507
469.75,781.75,Epithelium,0.582227
372.5,784.75,Epithelium,0.847176
438.0,782.75,Epithelium,0.585918
404.75,785.25,Epithelium,1.263551
293.5,788.75,Epithelium,0.579781
423.5,785.75,Epithelium,0.80087
281.25,784.25,Epithelium,0.508424
343.5,788.0,Epithelium,1.306864
288.0,787.25,Epithelium,0.451994
438.25,788.25,Epithelium,0.58441
465.0,790.0,Epithelium,0.716874
474.0,788.25,Epithelium,0.418033
266.0,788.5,Epithelium,0.964199
317.25,788.75,Epithelium,0.379086
284.0,790.25,Epithelium,0.448725
276.0,791.0,Epithelium,0.554567
337.0,792.25,Epithelium,0.931737
428.75,793.75,Epithelium,0.64616
446.5,793.0,Epithelium,0.56362
75.75,793.25,Epithelium,0.381507
303.5,796.5,Epithelium,0.412426
406.5,795.25,Epithelium,1.295594
414.75,798.25,Epithelium,0.5759
397.0,799.0,Epithelium,1.117033
439.0,796.0,Epithelium,0.597771
471.25,801.0,Epithelium,0.698765
284.75,796.25,Epithelium,0.495582
377.25,798.25,Epithelium,1.528831
291.5,799.5,Epithelium,0.532179
268.0,805.75,Epithelium,0.363037
278.75,803.0,Epithelium,0.440549
287.25,804.25,Epithelium,0.452635
438.0,807.75,Epithelium,0.70782
449.75,803.25,Epithelium,0.55989
373.25,804.25,Epithelium,1.66417
425.5,803.25,Epithelium,0.548142
79.75,807.75,Epithelium,0.504331
379.0,806.5,Epithelium,1.635602
388.75,809.5,Epithelium,1.10929
458.25,807.75,Epithelium,0.491029
365.25,809.25,Epithelium,0.778379
301.5,808.75,Epithelium,0.326566
225.25,811.0,Epithelium,0.617518
91.5,809.5,Epithelium,0.70735
423.75,815.75,Epithelium,0.550497
445.5,814.25,Epithelium,0.594441
214.5,812.25,Epithelium,1.141254
328.25,811.75,Epithelium,0.45766
375.5,812.5,Epithelium,1.166797
196.25,814.75,Epithelium,0.568525
285.5,814.5,Epithelium,0.648194
341.0,818.5,Epithelium,0.815072
434.5,815.75,Epithelium,0.654666
468.5,816.0,Epithelium,0.768124
90.5,816.75,Epithelium,0.871878
313.25,814.25,Epithelium,0.344601
357.5,817.0,Epithelium,0.943817
365.75,818.0,Epithelium,0.796293
212.25,818.0,Epithelium,1.043044
264.5,818.25,Epithelium,0.653241
599.5,419.0,Epithelium,2.137938
868.5,422.25,Epithelium,1.579085
736.0,420.75,Epithelium,0.678461
674.5,421.5,Epithelium,1.945688
684.0,422.5,Epithelium,1.060379
487.25,423.5,Epithelium,0.911874
582.5,421.75,Epithelium,0.664107
841.75,425.75,Epithelium,0.652034
707.5,420.75,Epithelium,0.63839
496.0,423.75,Epithelium,2.326445
691.0,423.25,Epithelium,1.759439
714.25,422.0,Epithelium,0.923453
749.25,424.5,Epithelium,0.726599
813.75,426.5,Epithelium,0.476194
804.0,426.5,Epithelium,2.583488
631.5,426.75,Epithelium,1.186361
584.5,427.25,Epithelium,0.869034
718.25,428.0,Epithelium,1.284188
517.0,427.0,Epithelium,1.252483
707.25,427.75,Epithelium,0.77021
621.75,427.25,Epithelium,1.063761
640.75,427.0,Epithelium,1.038507
594.75,427.75,Epithelium,1.066647
677.0,427.5,Epithelium,0.649672
699.75,427.5,Epithelium,0.47861
659.0,428.25,Epithelium,1.017345
764.0,432.5,Epithelium,0.645864
492.25,434.0,Epithelium,1.634563
507.25,432.75,Epithelium,2.362592
609.75,432.5,Epithelium,1.220283
673.75,431.75,Epithelium,1.628482
819.5,433.5,Epithelium,0.707816
651.25,429.5,Epithelium,1.129857
838.5,434.5,Epithelium,0.613623
685.0,432.25,Epithelium,0.609419
871.0,435.0,Epithelium,3.784567
727.25,437.0,Epithelium,0.978188
623.5,438.25,Epithelium,0.893037
639.0,437.0,Epithelium,0.854286
582.5,436.25,Epithelium,1.136401
705.75,436.0,Epithelium,0.650414
598.75,437.0,Epithelium,1.561793
652.25,437.5,Epithelium,1.313153
591.5,438.5,Epithelium,2.154898
498.0,436.0,Epithelium,1.622313
476.25,438.75,Epithelium,0.879457
751.0,438.25,Epithelium,0.516929
519.0,441.5,Epithelium,0.842396
681.5,438.75,Epithelium,0.700982
770.5,437.5,Epithelium,0.93334
673.75,442.0,Epithelium,1.02863
761.0,443.75,Epithelium,0.51593
497.5,442.5,Epithelium,0.859649
607.25,442.5,Epithelium,0.713825
740.0,445.5,Epithelium,0.553005
630.5,441.75,Epithelium,0.786774
507.75,443.25,Epithelium,1.105529
645.75,443.75,Epithelium,1.555098
771.0,445.5,Epithelium,0.964563
842.0,446.25,Epithelium,0.527734
822.0,444.25,Epithelium,0.737947
583.75,446.25,Epithelium,1.904511
706.25,447.25,Epithelium,0.980914
749.75,447.25,Epithelium,0.421618
485.0,448.5,Epithelium,0.706935
677.75,450.5,Epithelium,1.413459
718.5,447.75,Epithelium,0.750125
788.5,448.25,Epithelium,0.854452
496.0,449.75,Epithelium,0.919616
650.75,451.25,Epithelium,0.975541
730.5,451.0,Epithelium,0.690984
826.75,453.25,Epithelium,0.52716
512.0,448.75,Epithelium,0.5426
592.0,450.0,Epithelium,0.620014
635.0,452.75,Epithelium,1.061239
502.0,453.75,Epithelium,0.871976
767.25,451.75,Epithelium,0.519862
776.0,449.25,Epithelium,0.628504
747.5,455.5,Epithelium,0.516781
479.75,454.0,Epithelium,0.974514
758.0,454.25,Epithelium,0.45397
526.75,456.25,Epithelium,0.85918
712.0,453.0,Epithelium,0.683462
777.75,454.25,Epithelium,0.61168
841.5,457.25,Epithelium,0.587588
512.0,456.75,Epithelium,0.476372
579.25,456.0,Epithelium,1.072136
599.5,457.0,Epithelium,0.612481
587.75,458.25,Epithelium,0.688341
716.25,460.5,Epithelium,0.608447
739.0,459.0,Epithelium,0.763539
833.0,459.25,Epithelium,0.466997
622.25,459.75,Epithelium,0.62028
608.25,463.0,Epithelium,0.818254
762.5,459.5,Epithelium,0.537777
768.75,459.5,Epithelium,0.480572
573.25,461.25,Epithelium,1.036367
771.75,461.25,Epithelium,0.403379
665.5,461.0,Epithelium,0.907424
678.5,461.25,Epithelium,1.317043
727.25,460.25,Epithelium,0.50152
627.25,460.5,Epithelium,0.44771
694.75,461.25,Epithelium,0.851842
754.75,464.0,Epithelium,0.489264
780.75,462.5,Epithelium,0.444608
636.0,463.75,Epithelium,0.662453
804.0,462.5,Epithelium,0.424345
506.5,465.5,Epithelium,0.56585
658.25,465.0,Epithelium,0.850988
722.5,464.75,Epithelium,0.498727
733.0,462.0,Epithelium,0.614686
514.5,466.25,Epithelium,0.526546
648.25,464.75,Epithelium,0.681457
790.0,463.75,Epithelium,0.74015
838.0,465.75,Epithelium,0.458807
486.25,464.25,Epithelium,0.443292
592.75,466.75,Epithelium,0.985877
746.25,467.25,Epithelium,0.865353
533.75,465.5,Epithelium,0.687906
583.75,467.0,Epithelium,1.54854
477.75,467.75,Epithelium,0.754937
525.0,467.75,Epithelium,0.570617
627.0,468.25,Epithelium,0.824074
762.25,469.0,Epithelium,0.427981
495.75,467.25,Epithelium,0.586965
519.75,470.0,Epithelium,0.514449
580.75,471.25,Epithelium,1.531214
618.5,469.75,Epithelium,0.716497
680.75,473.5,Epithelium,0.733781
640.5,468.5,Epithelium,0.649494
734.0,470.5,Epithelium,0.636983
776.5,470.25,Epithelium,0.44331
707.75,470.0,Epithelium,0.522019
692.25,472.5,Epithelium,0.752695
768.0,472.5,Epithelium,0.433511
785.0,470.5,Epithelium,0.541882
816.0,471.5,Epithelium,0.617423
533.75,474.0,Epithelium,0.625896
642.5,475.25,Epithelium,0.730805
715.5,472.0,Epithelium,0.510676
806.75,472.25,Epithelium,0.466904
664.0,472.0,Epithelium,0.664716
795.25,477.5,Epithelium,0.487348
482.75,477.25,Epithelium,0.797093
502.25,474.0,Epithelium,0.559072
494.5,473.25,Epithelium,0.808894
704.0,473.0,Epithelium,0.555058
575.25,473.5,Epithelium,1.354092
606.5,475.0,Epithelium,0.937
744.25,476.75,Epithelium,0.565448
786.0,478.75,Epithelium,0.446071
864.75,477.5,Epithelium,0.747281
528.0,478.25,Epithelium,0.464801
495.5,480.25,Epithelium,0.75957
568.5,478.5,Epithelium,0.914515
663.25,481.0,Epithelium,0.552621
777.75,479.5,Epithelium,0.377777
729.0,479.25,Epithelium,0.588177
575.25,483.75,Epithelium,1.304378
598.0,479.5,Epithelium,0.979489
704.5,482.0,Epithelium,0.787006
807.25,480.75,Epithelium,0.600255
820.75,479.25,Epithelium,0.781837
689.0,481.75,Epithelium,0.543765
862.25,484.25,Epithelium,0.601586
652.25,485.5,Epithelium,0.721869
739.25,483.25,Epithelium,0.517383
518.5,483.0,Epithelium,0.860007
696.0,483.0,Epithelium,0.657112
713.5,483.0,Epithelium,0.628548
834.0,483.0,Epithelium,0.802847
642.5,485.0,Epithelium,0.699494
814.5,483.25,Epithelium,0.697483
618.25,485.5,Epithelium,1.608714
506.0,482.5,Epithelium,0.764974
582.0,484.5,Epithelium,2.196639
673.0,482.25,Epithelium,0.604295
823.5,485.5,Epithelium,1.001235
791.0,485.75,Epithelium,0.63105
777.0,487.5,Epithelium,0.570625
637.25,487.0,Epithelium,0.823576
765.5,484.75,Epithelium,0.743087
490.5,488.75,Epithelium,0.774235
590.25,486.5,Epithelium,1.903543
627.75,487.5,Epithelium,1.398026
731.0,487.0,Epithelium,0.587947
604.0,486.0,Epithelium,1.802355
703.5,487.25,Epithelium,0.711306
683.0,486.75,Epithelium,0.500285
569.0,489.0,Epithelium,2.442559
510.75,490.25,Epithelium,0.940807
662.25,488.25,Epithelium,0.544878
671.75,492.25,Epithelium,0.698725
499.25,489.25,Epithelium,0.569035
505.75,490.25,Epithelium,0.912219
722.25,491.25,Epithelium,0.746746
773.0,492.25,Epithelium,0.606574
784.5,490.5,Epithelium,0.528726
797.75,490.75,Epithelium,0.568546
609.75,493.0,Epithelium,2.316587
763.0,493.0,Epithelium,0.886208
866.5,493.25,Epithelium,0.730688
698.75,494.75,Epithelium,0.574754
689.0,495.5,Epithelium,0.790289
680.75,494.75,Epithelium,0.589263
749.25,494.5,Epithelium,0.806254
649.0,497.75,Epithelium,0.715284
664.25,494.75,Epithelium,0.491577
741.25,500.75,Epithelium,1.439479
659.0,497.75,Epithelium,0.651453
730.0,494.75,Epithelium,0.902276
789.25,495.0,Epithelium,0.447279
820.25,495.0,Epithelium,1.124976
831.0,496.75,Epithelium,0.940565
638.5,499.0,Epithelium,1.082073
873.0,496.5,Epithelium,1.035748
601.5,495.75,Epithelium,0.810762
495.25,499.0,Epithelium,1.023088
507.0,500.0,Epithelium,1.011184
799.75,500.5,Epithelium,0.538055
818.25,498.75,Epithelium,0.895547
628.5,499.5,Epithelium,0.933139
774.5,505.0,Epithelium,0.645602
478.5,504.75,Epithelium,0.40896
574.5,499.5,Epithelium,2.148686
728.25,503.0,Epithelium,0.701867
565.0,499.75,Epithelium,4.052053
765.5,502.75,Epithelium,0.83742
596.5,500.25,Epithelium,0.935946
606.5,504.5,Epithelium,0.678202
616.75,505.25,Epithelium,0.963081
680.75,503.0,Epithelium,0.87057
706.25,503.0,Epithelium,0.705751
825.25,503.0,Epithelium,1.225365
833.5,505.75,Epithelium,0.996847
642.25,506.0,Epithelium,0.674071
509.0,507.5,Epithelium,1.364813
808.5,504.75,Epithelium,0.65549
624.25,504.0,Epithelium,1.02443
721.25,506.25,Epithelium,0.770212
598.75,510.25,Epithelium,0.897836
817.75,506.5,Epithelium,0.707662
492.25,508.0,Epithelium,0.953481
654.0,507.75,Epithelium,0.747653
687.25,507.75,Epithelium,1.63729
698.0,507.0,Epithelium,0.517449
714.5,508.5,Epithelium,0.709165
751.75,510.5,Epithelium,0.886413
570.25,513.5,Epithelium,2.089617
500.5,511.0,Epithelium,0.972444
627.25,509.5,Epithelium,0.826346
824.0,511.5,Epithelium,0.848191
635.75,510.25,Epithelium,0.546969
679.25,513.5,Epithelium,1.237311
691.75,514.75,Epithelium,0.575606
727.25,514.25,Epithelium,0.682467
798.25,513.0,Epithelium,0.642585
805.25,513.25,Epithelium,0.656692
818.25,514.5,Epithelium,0.510824
830.0,513.5,Epithelium,0.761185
706.75,514.5,Epithelium,0.484153
811.5,514.25,Epithelium,0.501613
582.5,513.5,Epithelium,1.240736
589.25,515.0,Epithelium,0.759152
699.25,516.25,Epithelium,0.534825
760.5,514.5,Epithelium,0.607543
596.5,515.25,Epithelium,0.555405
788.25,520.0,Epithelium,0.741577
836.25,516.25,Epithelium,0.880023
870.5,517.5,Epithelium,0.457384
487.5,516.75,Epithelium,0.873992
718.0,517.5,Epithelium,0.635527
735.0,518.25,Epithelium,0.784839
494.5,517.0,Epithelium,0.928029
509.5,517.0,Epithelium,1.396437
631.0,517.75,Epithelium,0.593293
642.0,519.0,Epithelium,1.030144
478.75,519.0,Epithelium,0.716544
841.25,517.5,Epithelium,1.172411
750.0,520.5,Epithelium,0.669938
832.0,520.25,Epithelium,0.757717
805.75,523.0,Epithelium,0.558298
825.5,521.0,Epithelium,0.545624
568.5,523.25,Epithelium,1.090523
585.25,523.25,Epithelium,0.922554
596.5,521.75,Epithelium,0.480164
812.5,521.75,Epithelium,0.612596
820.0,523.25,Epithelium,0.656132
606.0,521.5,Epithelium,0.477416
504.0,524.0,Epithelium,0.940737
737.75,527.5,Epithelium,0.861316
839.75,525.0,Epithelium,0.67997
493.5,524.0,Epithelium,0.841229
629.5,526.5,Epithelium,1.031115
874.0,526.75,Epithelium,0.610492
513.75,524.5,Epithelium,1.245135
611.0,526.5,Epithelium,0.417601
830.5,527.0,Epithelium,0.527233
707.25,526.0,Epithelium,0.534474
482.75,527.5,Epithelium,0.659704
649.25,527.5,Epithelium,1.396611
853.0,527.75,Epithelium,0.885558
594.25,529.0,Epithelium,0.508774
603.25,527.75,Epithelium,0.444241
798.75,530.0,Epithelium,0.594004
816.0,530.75,Epithelium,0.645809
824.75,529.0,Epithelium,0.68386
862.5,527.0,Epithelium,0.541443
699.5,530.75,Epithelium,0.755867
715.25,527.0,Epithelium,0.659892
839.0,532.0,Epithelium,0.819747
743.5,530.75,Epithelium,0.688989
750.5,533.25,Epithelium,0.856928
771.75,529.5,Epithelium,0.851222
759.25,533.25,Epithelium,1.033988
725.25,529.5,Epithelium,0.782854
510.75,532.0,Epithelium,1.126667
518.0,534.75,Epithelium,1.155156
607.75,532.5,Epithelium,0.461593
597.25,532.75,Epithelium,0.548408
586.5,535.25,Epithelium,0.699374
643.25,534.75,Epithelium,1.074181
675.75,536.75,Epithelium,0.812248
567.0,534.25,Epithelium,0.648741
689.75,534.75,Epithelium,1.022218
714.25,535.5,Epithelium,0.478013
729.75,537.0,Epithelium,0.886099
576.75,535.25,Epithelium,1.363962
867.25,534.0,Epithelium,0.432382
487.25,538.25,Epithelium,0.857785
476.75,536.25,Epithelium,0.608409
507.75,534.25,Epithelium,0.80592
861.25,536.0,Epithelium,0.717838
777.75,536.75,Epithelium,0.725426
768.25,537.5,Epithelium,0.815831
851.75,536.5,Epithelium,0.660329
824.75,538.25,Epithelium,0.706191
633.25,537.25,Epithelium,0.696259
600.25,541.75,Epithelium,0.69535
722.0,538.25,Epithelium,0.405216
497.0,540.0,Epithelium,1.102239
717.5,542.25,Epithelium,0.595731
791.0,541.5,Epithelium,0.586813
834.75,542.0,Epithelium,0.610433
484.0,544.25,Epithelium,0.645455
507.75,542.25,Epithelium,0.754552
686.0,541.25,Epithelium,0.634092
771.25,542.0,Epithelium,0.756346
860.25,543.0,Epithelium,1.04713
843.25,541.75,Epithelium,0.680432
851.75,546.5,Epithelium,0.854683
624.5,544.5,Epithelium,0.868422
684.5,545.5,Epithelium,0.509767
726.25,546.0,Epithelium,0.486498
700.0,545.0,Epithelium,0.457757
477.25,546.75,Epithelium,0.852615
798.5,547.75,Epithelium,0.690927
638.0,549.0,Epithelium,0.545459
673.25,549.0,Epithelium,0.513869
774.25,547.5,Epithelium,0.562993
783.25,549.0,Epithelium,0.723122
840.0,550.5,Epithelium,0.707542
586.0,549.25,Epithelium,0.921766
